,trial,episode,reward,total_reward,total_steps,steps
0,0,0,-42,-42,42,42
1,0,1,-182,-224,224,182
2,0,2,-15,-239,239,15
3,0,3,-368,-607,607,368
4,0,4,-2,-609,609,2
5,0,5,0,-609,609,0
6,0,6,-32,-641,641,32
7,0,7,-87,-728,728,87
8,0,8,-51,-779,779,51
9,0,9,-1,-780,780,1
10,0,10,-20,-800,800,20
11,0,11,-62,-862,862,62
12,0,12,-5,-867,867,5
13,0,13,0,-867,867,0
14,0,14,-8,-875,875,8
15,0,15,-69,-944,944,69
16,0,16,-59,-1003,1003,59
17,0,17,-17,-1020,1020,17
18,0,18,-11,-1031,1031,11
19,0,19,-29,-1060,1060,29
20,0,20,-25,-1085,1085,25
21,0,21,-7,-1092,1092,7
22,0,22,-41,-1133,1133,41
23,0,23,-18,-1151,1151,18
24,0,24,-17,-1168,1168,17
25,0,25,-17,-1185,1185,17
26,0,26,-2,-1187,1187,2
27,0,27,-54,-1241,1241,54
28,0,28,-31,-1272,1272,31
29,0,29,-25,-1297,1297,25
30,0,30,-11,-1308,1308,11
31,0,31,-9,-1317,1317,9
32,0,32,-32,-1349,1349,32
33,0,33,-11,-1360,1360,11
34,0,34,-14,-1374,1374,14
35,0,35,-13,-1387,1387,13
36,0,36,-14,-1401,1401,14
37,0,37,-1,-1402,1402,1
38,0,38,-4,-1406,1406,4
39,0,39,-2,-1408,1408,2
40,0,40,-32,-1440,1440,32
41,0,41,-22,-1462,1462,22
42,0,42,-13,-1475,1475,13
43,0,43,-19,-1494,1494,19
44,0,44,-8,-1502,1502,8
45,0,45,-11,-1513,1513,11
46,0,46,-2,-1515,1515,2
47,0,47,-1,-1516,1516,1
48,0,48,-3,-1519,1519,3
49,0,49,-19,-1538,1538,19
50,0,50,-15,-1553,1553,15
51,0,51,-15,-1568,1568,15
52,0,52,-7,-1575,1575,7
53,0,53,-7,-1582,1582,7
54,0,54,-4,-1586,1586,4
55,0,55,-6,-1592,1592,6
56,0,56,-11,-1603,1603,11
57,0,57,-7,-1610,1610,7
58,0,58,-10,-1620,1620,10
59,0,59,-13,-1633,1633,13
60,0,60,-13,-1646,1646,13
61,0,61,-16,-1662,1662,16
62,0,62,-4,-1666,1666,4
63,0,63,-1,-1667,1667,1
64,0,64,-5,-1672,1672,5
65,0,65,-14,-1686,1686,14
66,0,66,-15,-1701,1701,15
67,0,67,-5,-1706,1706,5
68,0,68,-6,-1712,1712,6
69,0,69,-3,-1715,1715,3
70,0,70,-3,-1718,1718,3
71,0,71,-2,-1720,1720,2
72,0,72,-7,-1727,1727,7
73,0,73,-10,-1737,1737,10
74,0,74,-22,-1759,1759,22
75,0,75,-5,-1764,1764,5
76,0,76,-5,-1769,1769,5
77,0,77,-5,-1774,1774,5
78,0,78,-4,-1778,1778,4
79,0,79,-5,-1783,1783,5
80,0,80,-8,-1791,1791,8
81,0,81,-9,-1800,1800,9
82,0,82,-2,-1802,1802,2
83,0,83,-22,-1824,1824,22
84,0,84,-7,-1831,1831,7
85,0,85,-3,-1834,1834,3
86,0,86,-1,-1835,1835,1
87,0,87,-4,-1839,1839,4
88,0,88,0,-1839,1839,0
89,0,89,-14,-1853,1853,14
90,0,90,-17,-1870,1870,17
91,0,91,-1,-1871,1871,1
92,0,92,-12,-1883,1883,12
93,0,93,-2,-1885,1885,2
94,0,94,-11,-1896,1896,11
95,0,95,-2,-1898,1898,2
96,0,96,0,-1898,1898,0
97,0,97,-4,-1902,1902,4
98,0,98,-1,-1903,1903,1
99,0,99,-5,-1908,1908,5
