,trial,episode,reward,total_reward,total_steps,steps
0,0,0,-124,-124,124,124
1,0,1,-86,-210,210,86
2,0,2,-300,-510,510,300
3,0,3,-73,-583,583,73
4,0,4,-41,-624,624,41
5,0,5,-12,-636,636,12
6,0,6,-102,-738,738,102
7,0,7,-4,-742,742,4
8,0,8,-82,-824,824,82
9,0,9,-69,-893,893,69
10,0,10,-40,-933,933,40
11,0,11,-160,-1093,1093,160
12,0,12,-8,-1101,1101,8
13,0,13,-85,-1186,1186,85
14,0,14,-7,-1193,1193,7
15,0,15,-60,-1253,1253,60
16,0,16,-5,-1258,1258,5
17,0,17,-3,-1261,1261,3
18,0,18,-16,-1277,1277,16
19,0,19,-19,-1296,1296,19
20,0,20,-10,-1306,1306,10
21,0,21,-13,-1319,1319,13
22,0,22,-18,-1337,1337,18
23,0,23,-7,-1344,1344,7
24,0,24,-14,-1358,1358,14
25,0,25,0,-1358,1358,0
26,0,26,-15,-1373,1373,15
27,0,27,-12,-1385,1385,12
28,0,28,-21,-1406,1406,21
29,0,29,-3,-1409,1409,3
30,0,30,-31,-1440,1440,31
31,0,31,-46,-1486,1486,46
32,0,32,-7,-1493,1493,7
33,0,33,-2,-1495,1495,2
34,0,34,-26,-1521,1521,26
35,0,35,-16,-1537,1537,16
36,0,36,-11,-1548,1548,11
37,0,37,-8,-1556,1556,8
38,0,38,-24,-1580,1580,24
39,0,39,-2,-1582,1582,2
40,0,40,-10,-1592,1592,10
41,0,41,-37,-1629,1629,37
42,0,42,-6,-1635,1635,6
43,0,43,-25,-1660,1660,25
44,0,44,-9,-1669,1669,9
45,0,45,0,-1669,1669,0
46,0,46,-15,-1684,1684,15
47,0,47,-4,-1688,1688,4
48,0,48,0,-1688,1688,0
49,0,49,-20,-1708,1708,20
50,0,50,-12,-1720,1720,12
51,0,51,-7,-1727,1727,7
52,0,52,-4,-1731,1731,4
53,0,53,-25,-1756,1756,25
54,0,54,-24,-1780,1780,24
55,0,55,-5,-1785,1785,5
56,0,56,-42,-1827,1827,42
57,0,57,-8,-1835,1835,8
58,0,58,-11,-1846,1846,11
59,0,59,-12,-1858,1858,12
60,0,60,-5,-1863,1863,5
61,0,61,-19,-1882,1882,19
62,0,62,-9,-1891,1891,9
63,0,63,-8,-1899,1899,8
64,0,64,-12,-1911,1911,12
65,0,65,-3,-1914,1914,3
66,0,66,-1,-1915,1915,1
67,0,67,-18,-1933,1933,18
68,0,68,-21,-1954,1954,21
69,0,69,-3,-1957,1957,3
70,0,70,-2,-1959,1959,2
71,0,71,-12,-1971,1971,12
72,0,72,0,-1971,1971,0
73,0,73,-1,-1972,1972,1
74,0,74,-14,-1986,1986,14
75,0,75,-6,-1992,1992,6
76,0,76,-2,-1994,1994,2
77,0,77,-15,-2009,2009,15
78,0,78,-12,-2021,2021,12
79,0,79,-16,-2037,2037,16
80,0,80,-15,-2052,2052,15
81,0,81,-3,-2055,2055,3
82,0,82,-16,-2071,2071,16
83,0,83,-6,-2077,2077,6
84,0,84,-5,-2082,2082,5
85,0,85,-14,-2096,2096,14
86,0,86,-5,-2101,2101,5
87,0,87,-1,-2102,2102,1
88,0,88,-8,-2110,2110,8
89,0,89,-13,-2123,2123,13
90,0,90,-3,-2126,2126,3
91,0,91,-7,-2133,2133,7
92,0,92,-12,-2145,2145,12
93,0,93,-3,-2148,2148,3
94,0,94,-5,-2153,2153,5
95,0,95,-1,-2154,2154,1
96,0,96,-11,-2165,2165,11
97,0,97,-9,-2174,2174,9
98,0,98,-4,-2178,2178,4
99,0,99,-7,-2185,2185,7
