,trial,episode,reward,total_reward,total_steps,steps
0,0,0,-53,-53,53,53
1,0,1,-15,-68,68,15
2,0,2,-5,-73,73,5
3,0,3,0,-73,73,0
4,0,4,-10,-83,83,10
5,0,5,-73,-156,156,73
6,0,6,-3,-159,159,3
7,0,7,-1,-160,160,1
8,0,8,-91,-251,251,91
9,0,9,-13,-264,264,13
10,0,10,-59,-323,323,59
11,0,11,-12,-335,335,12
12,0,12,-23,-358,358,23
13,0,13,-21,-379,379,21
14,0,14,-37,-416,416,37
15,0,15,-32,-448,448,32
16,0,16,-18,-466,466,18
17,0,17,0,-466,466,0
18,0,18,-29,-495,495,29
19,0,19,-113,-608,608,113
20,0,20,0,-608,608,0
21,0,21,-39,-647,647,39
22,0,22,-18,-665,665,18
23,0,23,-127,-792,792,127
24,0,24,-33,-825,825,33
25,0,25,-12,-837,837,12
26,0,26,-7,-844,844,7
27,0,27,-7,-851,851,7
28,0,28,-2,-853,853,2
29,0,29,-4,-857,857,4
30,0,30,-8,-865,865,8
31,0,31,-16,-881,881,16
32,0,32,-23,-904,904,23
33,0,33,-14,-918,918,14
34,0,34,-15,-933,933,15
35,0,35,-19,-952,952,19
36,0,36,-13,-965,965,13
37,0,37,-12,-977,977,12
38,0,38,-13,-990,990,13
39,0,39,-18,-1008,1008,18
40,0,40,-12,-1020,1020,12
41,0,41,-12,-1032,1032,12
42,0,42,-9,-1041,1041,9
43,0,43,-5,-1046,1046,5
44,0,44,-4,-1050,1050,4
45,0,45,-10,-1060,1060,10
46,0,46,-18,-1078,1078,18
47,0,47,-20,-1098,1098,20
48,0,48,-13,-1111,1111,13
49,0,49,-11,-1122,1122,11
50,0,50,-10,-1132,1132,10
51,0,51,-3,-1135,1135,3
52,0,52,-2,-1137,1137,2
53,0,53,-11,-1148,1148,11
54,0,54,-12,-1160,1160,12
55,0,55,-9,-1169,1169,9
56,0,56,-20,-1189,1189,20
57,0,57,-11,-1200,1200,11
58,0,58,-35,-1235,1235,35
59,0,59,-4,-1239,1239,4
60,0,60,-3,-1242,1242,3
61,0,61,-5,-1247,1247,5
62,0,62,-1,-1248,1248,1
63,0,63,-46,-1294,1294,46
64,0,64,-47,-1341,1341,47
65,0,65,-5,-1346,1346,5
66,0,66,-8,-1354,1354,8
67,0,67,-12,-1366,1366,12
68,0,68,-10,-1376,1376,10
69,0,69,-6,-1382,1382,6
70,0,70,-6,-1388,1388,6
71,0,71,-16,-1404,1404,16
72,0,72,-7,-1411,1411,7
73,0,73,-9,-1420,1420,9
74,0,74,-6,-1426,1426,6
75,0,75,-25,-1451,1451,25
76,0,76,-5,-1456,1456,5
77,0,77,-2,-1458,1458,2
78,0,78,-2,-1460,1460,2
79,0,79,-6,-1466,1466,6
80,0,80,-7,-1473,1473,7
81,0,81,-5,-1478,1478,5
82,0,82,-6,-1484,1484,6
83,0,83,-8,-1492,1492,8
84,0,84,-4,-1496,1496,4
85,0,85,-1,-1497,1497,1
86,0,86,-5,-1502,1502,5
87,0,87,0,-1502,1502,0
88,0,88,-25,-1527,1527,25
89,0,89,-15,-1542,1542,15
90,0,90,-14,-1556,1556,14
91,0,91,-7,-1563,1563,7
92,0,92,-2,-1565,1565,2
93,0,93,-7,-1572,1572,7
94,0,94,-18,-1590,1590,18
95,0,95,-2,-1592,1592,2
96,0,96,-13,-1605,1605,13
97,0,97,-14,-1619,1619,14
98,0,98,-8,-1627,1627,8
99,0,99,-8,-1635,1635,8
