,trial,episode,reward,total_reward,total_steps,steps
0,0,0,-10,-10,10,10
1,0,1,-50,-60,60,50
2,0,2,-65,-125,125,65
3,0,3,-161,-286,286,161
4,0,4,-54,-340,340,54
5,0,5,-211,-551,551,211
6,0,6,-68,-619,619,68
7,0,7,-161,-780,780,161
8,0,8,-68,-848,848,68
9,0,9,-191,-1039,1039,191
10,0,10,-172,-1211,1211,172
11,0,11,-543,-1754,1754,543
12,0,12,-243,-1997,1997,243
13,0,13,-56,-2053,2053,56
14,0,14,-1,-2054,2054,1
15,0,15,-115,-2169,2169,115
16,0,16,-207,-2376,2376,207
17,0,17,-243,-2619,2619,243
18,0,18,-66,-2685,2685,66
19,0,19,-47,-2732,2732,47
20,0,20,-36,-2768,2768,36
21,0,21,-84,-2852,2852,84
22,0,22,-63,-2915,2915,63
23,0,23,-15,-2930,2930,15
24,0,24,-80,-3010,3010,80
25,0,25,-20,-3030,3030,20
26,0,26,-17,-3047,3047,17
27,0,27,-30,-3077,3077,30
28,0,28,-10,-3087,3087,10
29,0,29,-18,-3105,3105,18
30,0,30,-30,-3135,3135,30
31,0,31,-33,-3168,3168,33
32,0,32,-20,-3188,3188,20
33,0,33,-51,-3239,3239,51
34,0,34,-1,-3240,3240,1
35,0,35,-30,-3270,3270,30
36,0,36,-13,-3283,3283,13
37,0,37,-13,-3296,3296,13
38,0,38,-17,-3313,3313,17
39,0,39,-48,-3361,3361,48
40,0,40,-31,-3392,3392,31
41,0,41,-34,-3426,3426,34
42,0,42,-22,-3448,3448,22
43,0,43,-18,-3466,3466,18
44,0,44,0,-3466,3466,0
45,0,45,-46,-3512,3512,46
46,0,46,-30,-3542,3542,30
47,0,47,-19,-3561,3561,19
48,0,48,-6,-3567,3567,6
49,0,49,-27,-3594,3594,27
50,0,50,-18,-3612,3612,18
51,0,51,-29,-3641,3641,29
52,0,52,-17,-3658,3658,17
53,0,53,-7,-3665,3665,7
54,0,54,-39,-3704,3704,39
55,0,55,-31,-3735,3735,31
56,0,56,-48,-3783,3783,48
57,0,57,-19,-3802,3802,19
58,0,58,-42,-3844,3844,42
59,0,59,-7,-3851,3851,7
60,0,60,-23,-3874,3874,23
61,0,61,-8,-3882,3882,8
62,0,62,-38,-3920,3920,38
63,0,63,-27,-3947,3947,27
64,0,64,-3,-3950,3950,3
65,0,65,-24,-3974,3974,24
66,0,66,-1,-3975,3975,1
67,0,67,-69,-4044,4044,69
68,0,68,-60,-4104,4104,60
69,0,69,-11,-4115,4115,11
70,0,70,-14,-4129,4129,14
71,0,71,-20,-4149,4149,20
72,0,72,-14,-4163,4163,14
73,0,73,-51,-4214,4214,51
74,0,74,-43,-4257,4257,43
75,0,75,-62,-4319,4319,62
76,0,76,-31,-4350,4350,31
77,0,77,-20,-4370,4370,20
78,0,78,-13,-4383,4383,13
79,0,79,-26,-4409,4409,26
80,0,80,-15,-4424,4424,15
81,0,81,-17,-4441,4441,17
82,0,82,-23,-4464,4464,23
83,0,83,-15,-4479,4479,15
84,0,84,-12,-4491,4491,12
85,0,85,-4,-4495,4495,4
86,0,86,-9,-4504,4504,9
87,0,87,-17,-4521,4521,17
88,0,88,-17,-4538,4538,17
89,0,89,-12,-4550,4550,12
90,0,90,-9,-4559,4559,9
91,0,91,-16,-4575,4575,16
92,0,92,-27,-4602,4602,27
93,0,93,-25,-4627,4627,25
94,0,94,-24,-4651,4651,24
95,0,95,-17,-4668,4668,17
96,0,96,-6,-4674,4674,6
97,0,97,-61,-4735,4735,61
98,0,98,-12,-4747,4747,12
99,0,99,-14,-4761,4761,14
