,trial,episode,reward,total_reward,total_steps,steps
0,0,0,-139,-139,139,139
1,0,1,-312,-451,451,312
2,0,2,-88,-539,539,88
3,0,3,-19,-558,558,19
4,0,4,-22,-580,580,22
5,0,5,-29,-609,609,29
6,0,6,-33,-642,642,33
7,0,7,-131,-773,773,131
8,0,8,-14,-787,787,14
9,0,9,-49,-836,836,49
10,0,10,-7,-843,843,7
11,0,11,-14,-857,857,14
12,0,12,-19,-876,876,19
13,0,13,-43,-919,919,43
14,0,14,-35,-954,954,35
15,0,15,-18,-972,972,18
16,0,16,-44,-1016,1016,44
17,0,17,-8,-1024,1024,8
18,0,18,-28,-1052,1052,28
19,0,19,-7,-1059,1059,7
20,0,20,-5,-1064,1064,5
21,0,21,-10,-1074,1074,10
22,0,22,-28,-1102,1102,28
23,0,23,-3,-1105,1105,3
24,0,24,-21,-1126,1126,21
25,0,25,-6,-1132,1132,6
26,0,26,-2,-1134,1134,2
27,0,27,-15,-1149,1149,15
28,0,28,-18,-1167,1167,18
29,0,29,-4,-1171,1171,4
30,0,30,-21,-1192,1192,21
31,0,31,-15,-1207,1207,15
32,0,32,-15,-1222,1222,15
33,0,33,-7,-1229,1229,7
34,0,34,-13,-1242,1242,13
35,0,35,-34,-1276,1276,34
36,0,36,-8,-1284,1284,8
37,0,37,-3,-1287,1287,3
38,0,38,-21,-1308,1308,21
39,0,39,-19,-1327,1327,19
40,0,40,-3,-1330,1330,3
41,0,41,-29,-1359,1359,29
42,0,42,-9,-1368,1368,9
43,0,43,-13,-1381,1381,13
44,0,44,-8,-1389,1389,8
45,0,45,-7,-1396,1396,7
46,0,46,-32,-1428,1428,32
47,0,47,-9,-1437,1437,9
48,0,48,-24,-1461,1461,24
49,0,49,-5,-1466,1466,5
50,0,50,-6,-1472,1472,6
51,0,51,-8,-1480,1480,8
52,0,52,-33,-1513,1513,33
53,0,53,-2,-1515,1515,2
54,0,54,-12,-1527,1527,12
55,0,55,-3,-1530,1530,3
56,0,56,-11,-1541,1541,11
57,0,57,-5,-1546,1546,5
58,0,58,-10,-1556,1556,10
59,0,59,-2,-1558,1558,2
60,0,60,-19,-1577,1577,19
61,0,61,-1,-1578,1578,1
62,0,62,-3,-1581,1581,3
63,0,63,-25,-1606,1606,25
64,0,64,-14,-1620,1620,14
65,0,65,-5,-1625,1625,5
66,0,66,-2,-1627,1627,2
67,0,67,-4,-1631,1631,4
68,0,68,-6,-1637,1637,6
69,0,69,-5,-1642,1642,5
70,0,70,-9,-1651,1651,9
71,0,71,-3,-1654,1654,3
72,0,72,-12,-1666,1666,12
73,0,73,-5,-1671,1671,5
74,0,74,-10,-1681,1681,10
75,0,75,-13,-1694,1694,13
76,0,76,-11,-1705,1705,11
77,0,77,-3,-1708,1708,3
78,0,78,-5,-1713,1713,5
79,0,79,-1,-1714,1714,1
80,0,80,0,-1714,1714,0
81,0,81,-11,-1725,1725,11
82,0,82,-4,-1729,1729,4
83,0,83,-4,-1733,1733,4
84,0,84,-5,-1738,1738,5
85,0,85,-3,-1741,1741,3
86,0,86,-2,-1743,1743,2
87,0,87,-10,-1753,1753,10
88,0,88,-9,-1762,1762,9
89,0,89,-19,-1781,1781,19
90,0,90,-4,-1785,1785,4
91,0,91,-2,-1787,1787,2
92,0,92,-3,-1790,1790,3
93,0,93,-6,-1796,1796,6
94,0,94,-2,-1798,1798,2
95,0,95,-3,-1801,1801,3
96,0,96,-7,-1808,1808,7
97,0,97,-7,-1815,1815,7
98,0,98,0,-1815,1815,0
99,0,99,-15,-1830,1830,15
