,trial,episode,reward,total_reward,total_steps,steps
0,0,0,-46,-46,46,46
1,0,1,-81,-127,127,81
2,0,2,-13,-140,140,13
3,0,3,-116,-256,256,116
4,0,4,-1,-257,257,1
5,0,5,-79,-336,336,79
6,0,6,-32,-368,368,32
7,0,7,-166,-534,534,166
8,0,8,-115,-649,649,115
9,0,9,-9,-658,658,9
10,0,10,-2,-660,660,2
11,0,11,-146,-806,806,146
12,0,12,-169,-975,975,169
13,0,13,-66,-1041,1041,66
14,0,14,-136,-1177,1177,136
15,0,15,-106,-1283,1283,106
16,0,16,-11,-1294,1294,11
17,0,17,-280,-1574,1574,280
18,0,18,-30,-1604,1604,30
19,0,19,-15,-1619,1619,15
20,0,20,-6,-1625,1625,6
21,0,21,-172,-1797,1797,172
22,0,22,-8,-1805,1805,8
23,0,23,-228,-2033,2033,228
24,0,24,-136,-2169,2169,136
25,0,25,-70,-2239,2239,70
26,0,26,-104,-2343,2343,104
27,0,27,-235,-2578,2578,235
28,0,28,-256,-2834,2834,256
29,0,29,-113,-2947,2947,113
30,0,30,-77,-3024,3024,77
31,0,31,-23,-3047,3047,23
32,0,32,-134,-3181,3181,134
33,0,33,-201,-3382,3382,201
34,0,34,-162,-3544,3544,162
35,0,35,-284,-3828,3828,284
36,0,36,-6,-3834,3834,6
37,0,37,-221,-4055,4055,221
38,0,38,-76,-4131,4131,76
39,0,39,-43,-4174,4174,43
40,0,40,-27,-4201,4201,27
41,0,41,-162,-4363,4363,162
42,0,42,-89,-4452,4452,89
43,0,43,-206,-4658,4658,206
44,0,44,-97,-4755,4755,97
45,0,45,-56,-4811,4811,56
46,0,46,-66,-4877,4877,66
47,0,47,-29,-4906,4906,29
48,0,48,-33,-4939,4939,33
49,0,49,-28,-4967,4967,28
50,0,50,-291,-5258,5258,291
51,0,51,-41,-5299,5299,41
52,0,52,-117,-5416,5416,117
53,0,53,-58,-5474,5474,58
54,0,54,-13,-5487,5487,13
55,0,55,-4,-5491,5491,4
56,0,56,-42,-5533,5533,42
57,0,57,-19,-5552,5552,19
58,0,58,-92,-5644,5644,92
59,0,59,-60,-5704,5704,60
60,0,60,-193,-5897,5897,193
61,0,61,-248,-6145,6145,248
62,0,62,-107,-6252,6252,107
63,0,63,-56,-6308,6308,56
64,0,64,-340,-6648,6648,340
65,0,65,-82,-6730,6730,82
66,0,66,-48,-6778,6778,48
67,0,67,-57,-6835,6835,57
68,0,68,-151,-6986,6986,151
69,0,69,-20,-7006,7006,20
70,0,70,-114,-7120,7120,114
71,0,71,-41,-7161,7161,41
72,0,72,-65,-7226,7226,65
73,0,73,-53,-7279,7279,53
74,0,74,-172,-7451,7451,172
75,0,75,-29,-7480,7480,29
76,0,76,-62,-7542,7542,62
77,0,77,-169,-7711,7711,169
78,0,78,-22,-7733,7733,22
79,0,79,-48,-7781,7781,48
80,0,80,-49,-7830,7830,49
81,0,81,-4,-7834,7834,4
82,0,82,-113,-7947,7947,113
83,0,83,-11,-7958,7958,11
84,0,84,-35,-7993,7993,35
85,0,85,-47,-8040,8040,47
86,0,86,-99,-8139,8139,99
87,0,87,-18,-8157,8157,18
88,0,88,-15,-8172,8172,15
89,0,89,-58,-8230,8230,58
90,0,90,-113,-8343,8343,113
91,0,91,-71,-8414,8414,71
92,0,92,-100,-8514,8514,100
93,0,93,-26,-8540,8540,26
94,0,94,-187,-8727,8727,187
95,0,95,-101,-8828,8828,101
96,0,96,-79,-8907,8907,79
97,0,97,-170,-9077,9077,170
98,0,98,-110,-9187,9187,110
99,0,99,-7,-9194,9194,7
