,trial,episode,reward,total_reward,total_steps,steps
0,0,0,-37,-37,37,37
1,0,1,-3,-40,40,3
2,0,2,-132,-172,172,132
3,0,3,-5,-177,177,5
4,0,4,-35,-212,212,35
5,0,5,-18,-230,230,18
6,0,6,-298,-528,528,298
7,0,7,-100,-628,628,100
8,0,8,-26,-654,654,26
9,0,9,-42,-696,696,42
10,0,10,-68,-764,764,68
11,0,11,-65,-829,829,65
12,0,12,-116,-945,945,116
13,0,13,-29,-974,974,29
14,0,14,-8,-982,982,8
15,0,15,-36,-1018,1018,36
16,0,16,-9,-1027,1027,9
17,0,17,-8,-1035,1035,8
18,0,18,-33,-1068,1068,33
19,0,19,-73,-1141,1141,73
20,0,20,-12,-1153,1153,12
21,0,21,-27,-1180,1180,27
22,0,22,-6,-1186,1186,6
23,0,23,-38,-1224,1224,38
24,0,24,-53,-1277,1277,53
25,0,25,-11,-1288,1288,11
26,0,26,0,-1288,1288,0
27,0,27,-2,-1290,1290,2
28,0,28,-18,-1308,1308,18
29,0,29,-69,-1377,1377,69
30,0,30,-19,-1396,1396,19
31,0,31,0,-1396,1396,0
32,0,32,-52,-1448,1448,52
33,0,33,-7,-1455,1455,7
34,0,34,-17,-1472,1472,17
35,0,35,-17,-1489,1489,17
36,0,36,-34,-1523,1523,34
37,0,37,-12,-1535,1535,12
38,0,38,-23,-1558,1558,23
39,0,39,-29,-1587,1587,29
40,0,40,-38,-1625,1625,38
41,0,41,-25,-1650,1650,25
42,0,42,-17,-1667,1667,17
43,0,43,-20,-1687,1687,20
44,0,44,-9,-1696,1696,9
45,0,45,-19,-1715,1715,19
46,0,46,-21,-1736,1736,21
47,0,47,-18,-1754,1754,18
48,0,48,-18,-1772,1772,18
49,0,49,-9,-1781,1781,9
50,0,50,-8,-1789,1789,8
51,0,51,-27,-1816,1816,27
52,0,52,-16,-1832,1832,16
53,0,53,-8,-1840,1840,8
54,0,54,-20,-1860,1860,20
55,0,55,0,-1860,1860,0
56,0,56,-8,-1868,1868,8
57,0,57,-16,-1884,1884,16
58,0,58,-17,-1901,1901,17
59,0,59,-6,-1907,1907,6
60,0,60,-6,-1913,1913,6
61,0,61,-1,-1914,1914,1
62,0,62,-4,-1918,1918,4
63,0,63,-17,-1935,1935,17
64,0,64,0,-1935,1935,0
65,0,65,-25,-1960,1960,25
66,0,66,-2,-1962,1962,2
67,0,67,-3,-1965,1965,3
68,0,68,-6,-1971,1971,6
69,0,69,-21,-1992,1992,21
70,0,70,-4,-1996,1996,4
71,0,71,-13,-2009,2009,13
72,0,72,-4,-2013,2013,4
73,0,73,-7,-2020,2020,7
74,0,74,-10,-2030,2030,10
75,0,75,-9,-2039,2039,9
76,0,76,-9,-2048,2048,9
77,0,77,-4,-2052,2052,4
78,0,78,-18,-2070,2070,18
79,0,79,-13,-2083,2083,13
80,0,80,-16,-2099,2099,16
81,0,81,-10,-2109,2109,10
82,0,82,-12,-2121,2121,12
83,0,83,-22,-2143,2143,22
84,0,84,-38,-2181,2181,38
85,0,85,-19,-2200,2200,19
86,0,86,-9,-2209,2209,9
87,0,87,-5,-2214,2214,5
88,0,88,-4,-2218,2218,4
89,0,89,0,-2218,2218,0
90,0,90,-5,-2223,2223,5
91,0,91,-3,-2226,2226,3
92,0,92,-4,-2230,2230,4
93,0,93,-5,-2235,2235,5
94,0,94,-16,-2251,2251,16
95,0,95,-37,-2288,2288,37
96,0,96,0,-2288,2288,0
97,0,97,-23,-2311,2311,23
98,0,98,-10,-2321,2321,10
99,0,99,-16,-2337,2337,16
