,trial,episode,reward,total_reward,total_steps,steps
0,0,0,-83,-83,83,83
1,0,1,-77,-160,160,77
2,0,2,0,-160,160,0
3,0,3,-71,-231,231,71
4,0,4,-36,-267,267,36
5,0,5,-154,-421,421,154
6,0,6,-166,-587,587,166
7,0,7,-38,-625,625,38
8,0,8,-85,-710,710,85
9,0,9,-6,-716,716,6
10,0,10,-11,-727,727,11
11,0,11,-55,-782,782,55
12,0,12,-79,-861,861,79
13,0,13,0,-861,861,0
14,0,14,-36,-897,897,36
15,0,15,-15,-912,912,15
16,0,16,-4,-916,916,4
17,0,17,-23,-939,939,23
18,0,18,-80,-1019,1019,80
19,0,19,-38,-1057,1057,38
20,0,20,-69,-1126,1126,69
21,0,21,-34,-1160,1160,34
22,0,22,0,-1160,1160,0
23,0,23,-11,-1171,1171,11
24,0,24,-19,-1190,1190,19
25,0,25,-5,-1195,1195,5
26,0,26,-19,-1214,1214,19
27,0,27,-2,-1216,1216,2
28,0,28,0,-1216,1216,0
29,0,29,-10,-1226,1226,10
30,0,30,-16,-1242,1242,16
31,0,31,-8,-1250,1250,8
32,0,32,-11,-1261,1261,11
33,0,33,-11,-1272,1272,11
34,0,34,-18,-1290,1290,18
35,0,35,-24,-1314,1314,24
36,0,36,-18,-1332,1332,18
37,0,37,-3,-1335,1335,3
38,0,38,-44,-1379,1379,44
39,0,39,-4,-1383,1383,4
40,0,40,-9,-1392,1392,9
41,0,41,-17,-1409,1409,17
42,0,42,-5,-1414,1414,5
43,0,43,-10,-1424,1424,10
44,0,44,-4,-1428,1428,4
45,0,45,-7,-1435,1435,7
46,0,46,-17,-1452,1452,17
47,0,47,-8,-1460,1460,8
48,0,48,-9,-1469,1469,9
49,0,49,-11,-1480,1480,11
50,0,50,-11,-1491,1491,11
51,0,51,0,-1491,1491,0
52,0,52,-7,-1498,1498,7
53,0,53,-37,-1535,1535,37
54,0,54,-5,-1540,1540,5
55,0,55,-5,-1545,1545,5
56,0,56,-13,-1558,1558,13
57,0,57,-16,-1574,1574,16
58,0,58,-6,-1580,1580,6
59,0,59,-6,-1586,1586,6
60,0,60,-18,-1604,1604,18
61,0,61,-6,-1610,1610,6
62,0,62,-1,-1611,1611,1
63,0,63,-20,-1631,1631,20
64,0,64,-3,-1634,1634,3
65,0,65,-11,-1645,1645,11
66,0,66,-4,-1649,1649,4
67,0,67,-9,-1658,1658,9
68,0,68,-8,-1666,1666,8
69,0,69,-3,-1669,1669,3
70,0,70,-22,-1691,1691,22
71,0,71,-3,-1694,1694,3
72,0,72,-10,-1704,1704,10
73,0,73,-15,-1719,1719,15
74,0,74,-3,-1722,1722,3
75,0,75,-12,-1734,1734,12
76,0,76,-7,-1741,1741,7
77,0,77,-11,-1752,1752,11
78,0,78,-4,-1756,1756,4
79,0,79,-4,-1760,1760,4
80,0,80,-1,-1761,1761,1
81,0,81,-1,-1762,1762,1
82,0,82,-2,-1764,1764,2
83,0,83,-5,-1769,1769,5
84,0,84,-27,-1796,1796,27
85,0,85,-8,-1804,1804,8
86,0,86,-6,-1810,1810,6
87,0,87,-3,-1813,1813,3
88,0,88,-2,-1815,1815,2
89,0,89,-5,-1820,1820,5
90,0,90,-7,-1827,1827,7
91,0,91,-3,-1830,1830,3
92,0,92,-4,-1834,1834,4
93,0,93,-1,-1835,1835,1
94,0,94,-2,-1837,1837,2
95,0,95,0,-1837,1837,0
96,0,96,-5,-1842,1842,5
97,0,97,-4,-1846,1846,4
98,0,98,-15,-1861,1861,15
99,0,99,-6,-1867,1867,6
