,trial,episode,reward,total_reward,total_steps,steps
0,0,0,-126,-126,126,126
1,0,1,-254,-380,380,254
2,0,2,-92,-472,472,92
3,0,3,-13,-485,485,13
4,0,4,-116,-601,601,116
5,0,5,-249,-850,850,249
6,0,6,-204,-1054,1054,204
7,0,7,-190,-1244,1244,190
8,0,8,-60,-1304,1304,60
9,0,9,-2,-1306,1306,2
10,0,10,-13,-1319,1319,13
11,0,11,-33,-1352,1352,33
12,0,12,-22,-1374,1374,22
13,0,13,-59,-1433,1433,59
14,0,14,-19,-1452,1452,19
15,0,15,-57,-1509,1509,57
16,0,16,-19,-1528,1528,19
17,0,17,-22,-1550,1550,22
18,0,18,-12,-1562,1562,12
19,0,19,-40,-1602,1602,40
20,0,20,-4,-1606,1606,4
21,0,21,-17,-1623,1623,17
22,0,22,-6,-1629,1629,6
23,0,23,-3,-1632,1632,3
24,0,24,-28,-1660,1660,28
25,0,25,-5,-1665,1665,5
26,0,26,-47,-1712,1712,47
27,0,27,-6,-1718,1718,6
28,0,28,-7,-1725,1725,7
29,0,29,0,-1725,1725,0
30,0,30,-2,-1727,1727,2
31,0,31,-23,-1750,1750,23
32,0,32,-4,-1754,1754,4
33,0,33,-8,-1762,1762,8
34,0,34,-12,-1774,1774,12
35,0,35,-2,-1776,1776,2
36,0,36,-8,-1784,1784,8
37,0,37,-13,-1797,1797,13
38,0,38,-17,-1814,1814,17
39,0,39,-3,-1817,1817,3
40,0,40,-18,-1835,1835,18
41,0,41,-3,-1838,1838,3
42,0,42,-13,-1851,1851,13
43,0,43,-8,-1859,1859,8
44,0,44,-6,-1865,1865,6
45,0,45,-14,-1879,1879,14
46,0,46,-6,-1885,1885,6
47,0,47,-13,-1898,1898,13
48,0,48,0,-1898,1898,0
49,0,49,-23,-1921,1921,23
50,0,50,-5,-1926,1926,5
51,0,51,-6,-1932,1932,6
52,0,52,-7,-1939,1939,7
53,0,53,-22,-1961,1961,22
54,0,54,-6,-1967,1967,6
55,0,55,-3,-1970,1970,3
56,0,56,-7,-1977,1977,7
57,0,57,-8,-1985,1985,8
58,0,58,-3,-1988,1988,3
59,0,59,-11,-1999,1999,11
60,0,60,-6,-2005,2005,6
61,0,61,-14,-2019,2019,14
62,0,62,-2,-2021,2021,2
63,0,63,-4,-2025,2025,4
64,0,64,-6,-2031,2031,6
65,0,65,-9,-2040,2040,9
66,0,66,-11,-2051,2051,11
67,0,67,-7,-2058,2058,7
68,0,68,-7,-2065,2065,7
69,0,69,-5,-2070,2070,5
70,0,70,-6,-2076,2076,6
71,0,71,-11,-2087,2087,11
72,0,72,-5,-2092,2092,5
73,0,73,-5,-2097,2097,5
74,0,74,-2,-2099,2099,2
75,0,75,-6,-2105,2105,6
76,0,76,-10,-2115,2115,10
77,0,77,-4,-2119,2119,4
78,0,78,-12,-2131,2131,12
79,0,79,-11,-2142,2142,11
80,0,80,-3,-2145,2145,3
81,0,81,-9,-2154,2154,9
82,0,82,-12,-2166,2166,12
83,0,83,-3,-2169,2169,3
84,0,84,-1,-2170,2170,1
85,0,85,-5,-2175,2175,5
86,0,86,-2,-2177,2177,2
87,0,87,-6,-2183,2183,6
88,0,88,-4,-2187,2187,4
89,0,89,-12,-2199,2199,12
90,0,90,-8,-2207,2207,8
91,0,91,-3,-2210,2210,3
92,0,92,-12,-2222,2222,12
93,0,93,-8,-2230,2230,8
94,0,94,-10,-2240,2240,10
95,0,95,-7,-2247,2247,7
96,0,96,-8,-2255,2255,8
97,0,97,-1,-2256,2256,1
98,0,98,-6,-2262,2262,6
99,0,99,-5,-2267,2267,5
