,trial,episode,reward,total_reward,total_steps,steps
0,0,0,-49,-49,49,49
1,0,1,-161,-210,210,161
2,0,2,-38,-248,248,38
3,0,3,-81,-329,329,81
4,0,4,-59,-388,388,59
5,0,5,-18,-406,406,18
6,0,6,-57,-463,463,57
7,0,7,-69,-532,532,69
8,0,8,-68,-600,600,68
9,0,9,-10,-610,610,10
10,0,10,-101,-711,711,101
11,0,11,-20,-731,731,20
12,0,12,-73,-804,804,73
13,0,13,-1,-805,805,1
14,0,14,-28,-833,833,28
15,0,15,-11,-844,844,11
16,0,16,-102,-946,946,102
17,0,17,-61,-1007,1007,61
18,0,18,-7,-1014,1014,7
19,0,19,-31,-1045,1045,31
20,0,20,-15,-1060,1060,15
21,0,21,-11,-1071,1071,11
22,0,22,-6,-1077,1077,6
23,0,23,-8,-1085,1085,8
24,0,24,-69,-1154,1154,69
25,0,25,-32,-1186,1186,32
26,0,26,-1,-1187,1187,1
27,0,27,-11,-1198,1198,11
28,0,28,-29,-1227,1227,29
29,0,29,-8,-1235,1235,8
30,0,30,-58,-1293,1293,58
31,0,31,-5,-1298,1298,5
32,0,32,-32,-1330,1330,32
33,0,33,-8,-1338,1338,8
34,0,34,-5,-1343,1343,5
35,0,35,-17,-1360,1360,17
36,0,36,-9,-1369,1369,9
37,0,37,-14,-1383,1383,14
38,0,38,-12,-1395,1395,12
39,0,39,-2,-1397,1397,2
40,0,40,-9,-1406,1406,9
41,0,41,-6,-1412,1412,6
42,0,42,-9,-1421,1421,9
43,0,43,-18,-1439,1439,18
44,0,44,-14,-1453,1453,14
45,0,45,-6,-1459,1459,6
46,0,46,-11,-1470,1470,11
47,0,47,-1,-1471,1471,1
48,0,48,-2,-1473,1473,2
49,0,49,-4,-1477,1477,4
50,0,50,-10,-1487,1487,10
51,0,51,-3,-1490,1490,3
52,0,52,-6,-1496,1496,6
53,0,53,-11,-1507,1507,11
54,0,54,-16,-1523,1523,16
55,0,55,-2,-1525,1525,2
56,0,56,-19,-1544,1544,19
57,0,57,-1,-1545,1545,1
58,0,58,-26,-1571,1571,26
59,0,59,-9,-1580,1580,9
60,0,60,-2,-1582,1582,2
61,0,61,-1,-1583,1583,1
62,0,62,-26,-1609,1609,26
63,0,63,-10,-1619,1619,10
64,0,64,-4,-1623,1623,4
65,0,65,-16,-1639,1639,16
66,0,66,-12,-1651,1651,12
67,0,67,-17,-1668,1668,17
68,0,68,-2,-1670,1670,2
69,0,69,-32,-1702,1702,32
70,0,70,-29,-1731,1731,29
71,0,71,-5,-1736,1736,5
72,0,72,-9,-1745,1745,9
73,0,73,-6,-1751,1751,6
74,0,74,-3,-1754,1754,3
75,0,75,-5,-1759,1759,5
76,0,76,-3,-1762,1762,3
77,0,77,-1,-1763,1763,1
78,0,78,-11,-1774,1774,11
79,0,79,-1,-1775,1775,1
80,0,80,-5,-1780,1780,5
81,0,81,-2,-1782,1782,2
82,0,82,-25,-1807,1807,25
83,0,83,-7,-1814,1814,7
84,0,84,-9,-1823,1823,9
85,0,85,-1,-1824,1824,1
86,0,86,-8,-1832,1832,8
87,0,87,-5,-1837,1837,5
88,0,88,0,-1837,1837,0
89,0,89,-40,-1877,1877,40
90,0,90,-3,-1880,1880,3
91,0,91,0,-1880,1880,0
92,0,92,-13,-1893,1893,13
93,0,93,-21,-1914,1914,21
94,0,94,-10,-1924,1924,10
95,0,95,-2,-1926,1926,2
96,0,96,-1,-1927,1927,1
97,0,97,-4,-1931,1931,4
98,0,98,-1,-1932,1932,1
99,0,99,-12,-1944,1944,12
