,trial,episode,reward,total_reward,total_steps,steps
0,0,0,-113,-113,113,113
1,0,1,-78,-191,191,78
2,0,2,-144,-335,335,144
3,0,3,-18,-353,353,18
4,0,4,-57,-410,410,57
5,0,5,-87,-497,497,87
6,0,6,-128,-625,625,128
7,0,7,-91,-716,716,91
8,0,8,-306,-1022,1022,306
9,0,9,-48,-1070,1070,48
10,0,10,-9,-1079,1079,9
11,0,11,-102,-1181,1181,102
12,0,12,-20,-1201,1201,20
13,0,13,-88,-1289,1289,88
14,0,14,-10,-1299,1299,10
15,0,15,-55,-1354,1354,55
16,0,16,-19,-1373,1373,19
17,0,17,-1,-1374,1374,1
18,0,18,-11,-1385,1385,11
19,0,19,-79,-1464,1464,79
20,0,20,-10,-1474,1474,10
21,0,21,-26,-1500,1500,26
22,0,22,0,-1500,1500,0
23,0,23,-34,-1534,1534,34
24,0,24,-6,-1540,1540,6
25,0,25,-10,-1550,1550,10
26,0,26,-16,-1566,1566,16
27,0,27,-4,-1570,1570,4
28,0,28,-73,-1643,1643,73
29,0,29,-83,-1726,1726,83
30,0,30,-19,-1745,1745,19
31,0,31,-31,-1776,1776,31
32,0,32,-25,-1801,1801,25
33,0,33,-9,-1810,1810,9
34,0,34,-3,-1813,1813,3
35,0,35,-15,-1828,1828,15
36,0,36,-44,-1872,1872,44
37,0,37,-88,-1960,1960,88
38,0,38,-25,-1985,1985,25
39,0,39,-47,-2032,2032,47
40,0,40,-10,-2042,2042,10
41,0,41,-10,-2052,2052,10
42,0,42,-1,-2053,2053,1
43,0,43,-16,-2069,2069,16
44,0,44,-13,-2082,2082,13
45,0,45,-35,-2117,2117,35
46,0,46,-26,-2143,2143,26
47,0,47,-29,-2172,2172,29
48,0,48,-24,-2196,2196,24
49,0,49,-18,-2214,2214,18
50,0,50,-30,-2244,2244,30
51,0,51,-62,-2306,2306,62
52,0,52,-1,-2307,2307,1
53,0,53,-9,-2316,2316,9
54,0,54,-13,-2329,2329,13
55,0,55,-42,-2371,2371,42
56,0,56,-13,-2384,2384,13
57,0,57,-14,-2398,2398,14
58,0,58,-15,-2413,2413,15
59,0,59,-9,-2422,2422,9
60,0,60,-15,-2437,2437,15
61,0,61,-16,-2453,2453,16
62,0,62,-11,-2464,2464,11
63,0,63,-1,-2465,2465,1
64,0,64,-10,-2475,2475,10
65,0,65,-15,-2490,2490,15
66,0,66,-19,-2509,2509,19
67,0,67,-19,-2528,2528,19
68,0,68,-19,-2547,2547,19
69,0,69,-20,-2567,2567,20
70,0,70,-35,-2602,2602,35
71,0,71,-24,-2626,2626,24
72,0,72,-8,-2634,2634,8
73,0,73,-48,-2682,2682,48
74,0,74,-27,-2709,2709,27
75,0,75,-23,-2732,2732,23
76,0,76,-25,-2757,2757,25
77,0,77,-24,-2781,2781,24
78,0,78,-53,-2834,2834,53
79,0,79,-9,-2843,2843,9
80,0,80,-19,-2862,2862,19
81,0,81,-6,-2868,2868,6
82,0,82,-9,-2877,2877,9
83,0,83,-6,-2883,2883,6
84,0,84,-2,-2885,2885,2
85,0,85,0,-2885,2885,0
86,0,86,-8,-2893,2893,8
87,0,87,-6,-2899,2899,6
88,0,88,0,-2899,2899,0
89,0,89,-52,-2951,2951,52
90,0,90,-13,-2964,2964,13
91,0,91,-18,-2982,2982,18
92,0,92,-24,-3006,3006,24
93,0,93,-7,-3013,3013,7
94,0,94,-3,-3016,3016,3
95,0,95,-5,-3021,3021,5
96,0,96,-85,-3106,3106,85
97,0,97,-1,-3107,3107,1
98,0,98,-19,-3126,3126,19
99,0,99,-31,-3157,3157,31
