,trial,episode,reward,total_reward,total_steps,steps
0,0,0,-75,-75,75,75
1,0,1,-291,-366,366,291
2,0,2,-51,-417,417,51
3,0,3,-5,-422,422,5
4,0,4,-38,-460,460,38
5,0,5,-49,-509,509,49
6,0,6,-131,-640,640,131
7,0,7,-224,-864,864,224
8,0,8,-8,-872,872,8
9,0,9,-224,-1096,1096,224
10,0,10,-51,-1147,1147,51
11,0,11,-23,-1170,1170,23
12,0,12,-29,-1199,1199,29
13,0,13,-15,-1214,1214,15
14,0,14,-33,-1247,1247,33
15,0,15,-3,-1250,1250,3
16,0,16,-9,-1259,1259,9
17,0,17,-35,-1294,1294,35
18,0,18,-3,-1297,1297,3
19,0,19,-50,-1347,1347,50
20,0,20,-71,-1418,1418,71
21,0,21,-13,-1431,1431,13
22,0,22,-11,-1442,1442,11
23,0,23,-3,-1445,1445,3
24,0,24,-68,-1513,1513,68
25,0,25,-5,-1518,1518,5
26,0,26,-36,-1554,1554,36
27,0,27,-14,-1568,1568,14
28,0,28,-52,-1620,1620,52
29,0,29,-6,-1626,1626,6
30,0,30,-5,-1631,1631,5
31,0,31,-75,-1706,1706,75
32,0,32,-4,-1710,1710,4
33,0,33,-10,-1720,1720,10
34,0,34,-13,-1733,1733,13
35,0,35,-79,-1812,1812,79
36,0,36,-4,-1816,1816,4
37,0,37,-94,-1910,1910,94
38,0,38,-12,-1922,1922,12
39,0,39,-68,-1990,1990,68
40,0,40,-7,-1997,1997,7
41,0,41,-1,-1998,1998,1
42,0,42,-7,-2005,2005,7
43,0,43,-33,-2038,2038,33
44,0,44,-4,-2042,2042,4
45,0,45,-28,-2070,2070,28
46,0,46,-38,-2108,2108,38
47,0,47,-28,-2136,2136,28
48,0,48,-18,-2154,2154,18
49,0,49,-40,-2194,2194,40
50,0,50,-9,-2203,2203,9
51,0,51,-56,-2259,2259,56
52,0,52,-42,-2301,2301,42
53,0,53,-15,-2316,2316,15
54,0,54,-10,-2326,2326,10
55,0,55,-14,-2340,2340,14
56,0,56,-16,-2356,2356,16
57,0,57,-14,-2370,2370,14
58,0,58,-15,-2385,2385,15
59,0,59,-23,-2408,2408,23
60,0,60,-5,-2413,2413,5
61,0,61,-45,-2458,2458,45
62,0,62,-10,-2468,2468,10
63,0,63,-26,-2494,2494,26
64,0,64,-1,-2495,2495,1
65,0,65,-29,-2524,2524,29
66,0,66,-44,-2568,2568,44
67,0,67,-17,-2585,2585,17
68,0,68,-17,-2602,2602,17
69,0,69,-10,-2612,2612,10
70,0,70,0,-2612,2612,0
71,0,71,-59,-2671,2671,59
72,0,72,-57,-2728,2728,57
73,0,73,-38,-2766,2766,38
74,0,74,-79,-2845,2845,79
75,0,75,-19,-2864,2864,19
76,0,76,-32,-2896,2896,32
77,0,77,-19,-2915,2915,19
78,0,78,-11,-2926,2926,11
79,0,79,-73,-2999,2999,73
80,0,80,-68,-3067,3067,68
81,0,81,-48,-3115,3115,48
82,0,82,-30,-3145,3145,30
83,0,83,-23,-3168,3168,23
84,0,84,-72,-3240,3240,72
85,0,85,-28,-3268,3268,28
86,0,86,-33,-3301,3301,33
87,0,87,-29,-3330,3330,29
88,0,88,-96,-3426,3426,96
89,0,89,-133,-3559,3559,133
90,0,90,-5,-3564,3564,5
91,0,91,-30,-3594,3594,30
92,0,92,-23,-3617,3617,23
93,0,93,-36,-3653,3653,36
94,0,94,-22,-3675,3675,22
95,0,95,-20,-3695,3695,20
96,0,96,-42,-3737,3737,42
97,0,97,-11,-3748,3748,11
98,0,98,-17,-3765,3765,17
99,0,99,-42,-3807,3807,42
