,trial,episode,reward,total_reward,total_steps,steps
0,0,0,-28,-28,28,28
1,0,1,-39,-67,67,39
2,0,2,0,-67,67,0
3,0,3,-36,-103,103,36
4,0,4,-525,-628,628,525
5,0,5,-26,-654,654,26
6,0,6,-23,-677,677,23
7,0,7,-38,-715,715,38
8,0,8,-168,-883,883,168
9,0,9,-24,-907,907,24
10,0,10,-3,-910,910,3
11,0,11,-22,-932,932,22
12,0,12,-51,-983,983,51
13,0,13,-25,-1008,1008,25
14,0,14,-3,-1011,1011,3
15,0,15,-22,-1033,1033,22
16,0,16,-8,-1041,1041,8
17,0,17,-24,-1065,1065,24
18,0,18,-58,-1123,1123,58
19,0,19,-54,-1177,1177,54
20,0,20,-21,-1198,1198,21
21,0,21,-20,-1218,1218,20
22,0,22,-9,-1227,1227,9
23,0,23,-37,-1264,1264,37
24,0,24,-7,-1271,1271,7
25,0,25,-26,-1297,1297,26
26,0,26,-4,-1301,1301,4
27,0,27,-9,-1310,1310,9
28,0,28,-3,-1313,1313,3
29,0,29,-10,-1323,1323,10
30,0,30,-2,-1325,1325,2
31,0,31,-55,-1380,1380,55
32,0,32,-7,-1387,1387,7
33,0,33,-27,-1414,1414,27
34,0,34,-2,-1416,1416,2
35,0,35,-3,-1419,1419,3
36,0,36,-3,-1422,1422,3
37,0,37,-16,-1438,1438,16
38,0,38,0,-1438,1438,0
39,0,39,-36,-1474,1474,36
40,0,40,-17,-1491,1491,17
41,0,41,-5,-1496,1496,5
42,0,42,-3,-1499,1499,3
43,0,43,-10,-1509,1509,10
44,0,44,-18,-1527,1527,18
45,0,45,-21,-1548,1548,21
46,0,46,-5,-1553,1553,5
47,0,47,-15,-1568,1568,15
48,0,48,-6,-1574,1574,6
49,0,49,-13,-1587,1587,13
50,0,50,-4,-1591,1591,4
51,0,51,-13,-1604,1604,13
52,0,52,-8,-1612,1612,8
53,0,53,-16,-1628,1628,16
54,0,54,-15,-1643,1643,15
55,0,55,-9,-1652,1652,9
56,0,56,-15,-1667,1667,15
57,0,57,-9,-1676,1676,9
58,0,58,-5,-1681,1681,5
59,0,59,-16,-1697,1697,16
60,0,60,-6,-1703,1703,6
61,0,61,0,-1703,1703,0
62,0,62,-7,-1710,1710,7
63,0,63,-1,-1711,1711,1
64,0,64,-16,-1727,1727,16
65,0,65,-10,-1737,1737,10
66,0,66,-4,-1741,1741,4
67,0,67,-7,-1748,1748,7
68,0,68,0,-1748,1748,0
69,0,69,-7,-1755,1755,7
70,0,70,-21,-1776,1776,21
71,0,71,-3,-1779,1779,3
72,0,72,-4,-1783,1783,4
73,0,73,-11,-1794,1794,11
74,0,74,-4,-1798,1798,4
75,0,75,-9,-1807,1807,9
76,0,76,-6,-1813,1813,6
77,0,77,-8,-1821,1821,8
78,0,78,-11,-1832,1832,11
79,0,79,-2,-1834,1834,2
80,0,80,-8,-1842,1842,8
81,0,81,-3,-1845,1845,3
82,0,82,-3,-1848,1848,3
83,0,83,-6,-1854,1854,6
84,0,84,-17,-1871,1871,17
85,0,85,-4,-1875,1875,4
86,0,86,-13,-1888,1888,13
87,0,87,-11,-1899,1899,11
88,0,88,-13,-1912,1912,13
89,0,89,-6,-1918,1918,6
90,0,90,-4,-1922,1922,4
91,0,91,-8,-1930,1930,8
92,0,92,-18,-1948,1948,18
93,0,93,-7,-1955,1955,7
94,0,94,-2,-1957,1957,2
95,0,95,-4,-1961,1961,4
96,0,96,-5,-1966,1966,5
97,0,97,-13,-1979,1979,13
98,0,98,-1,-1980,1980,1
99,0,99,0,-1980,1980,0
