,trial,episode,reward,total_reward,total_steps,steps
0,0,0,-211,-211,211,211
1,0,1,-115,-326,326,115
2,0,2,-27,-353,353,27
3,0,3,-3,-356,356,3
4,0,4,-95,-451,451,95
5,0,5,-97,-548,548,97
6,0,6,-58,-606,606,58
7,0,7,-52,-658,658,52
8,0,8,-170,-828,828,170
9,0,9,-16,-844,844,16
10,0,10,-1,-845,845,1
11,0,11,-105,-950,950,105
12,0,12,-110,-1060,1060,110
13,0,13,-25,-1085,1085,25
14,0,14,-68,-1153,1153,68
15,0,15,-52,-1205,1205,52
16,0,16,-78,-1283,1283,78
17,0,17,-13,-1296,1296,13
18,0,18,-7,-1303,1303,7
19,0,19,-41,-1344,1344,41
20,0,20,-114,-1458,1458,114
21,0,21,-7,-1465,1465,7
22,0,22,-10,-1475,1475,10
23,0,23,-19,-1494,1494,19
24,0,24,-18,-1512,1512,18
25,0,25,-39,-1551,1551,39
26,0,26,-15,-1566,1566,15
27,0,27,-24,-1590,1590,24
28,0,28,-23,-1613,1613,23
29,0,29,-12,-1625,1625,12
30,0,30,-17,-1642,1642,17
31,0,31,-18,-1660,1660,18
32,0,32,-46,-1706,1706,46
33,0,33,-15,-1721,1721,15
34,0,34,-26,-1747,1747,26
35,0,35,-18,-1765,1765,18
36,0,36,-3,-1768,1768,3
37,0,37,-23,-1791,1791,23
38,0,38,-32,-1823,1823,32
39,0,39,-22,-1845,1845,22
40,0,40,-1,-1846,1846,1
41,0,41,-40,-1886,1886,40
42,0,42,-27,-1913,1913,27
43,0,43,-18,-1931,1931,18
44,0,44,-21,-1952,1952,21
45,0,45,-4,-1956,1956,4
46,0,46,-12,-1968,1968,12
47,0,47,-33,-2001,2001,33
48,0,48,-2,-2003,2003,2
49,0,49,-3,-2006,2006,3
50,0,50,-11,-2017,2017,11
51,0,51,-16,-2033,2033,16
52,0,52,-53,-2086,2086,53
53,0,53,0,-2086,2086,0
54,0,54,-1,-2087,2087,1
55,0,55,-24,-2111,2111,24
56,0,56,-14,-2125,2125,14
57,0,57,-2,-2127,2127,2
58,0,58,-5,-2132,2132,5
59,0,59,-2,-2134,2134,2
60,0,60,-2,-2136,2136,2
61,0,61,-13,-2149,2149,13
62,0,62,-7,-2156,2156,7
63,0,63,0,-2156,2156,0
64,0,64,-20,-2176,2176,20
65,0,65,-2,-2178,2178,2
66,0,66,-24,-2202,2202,24
67,0,67,-19,-2221,2221,19
68,0,68,-9,-2230,2230,9
69,0,69,-33,-2263,2263,33
70,0,70,-17,-2280,2280,17
71,0,71,-27,-2307,2307,27
72,0,72,-7,-2314,2314,7
73,0,73,-17,-2331,2331,17
74,0,74,-4,-2335,2335,4
75,0,75,-6,-2341,2341,6
76,0,76,-29,-2370,2370,29
77,0,77,-5,-2375,2375,5
78,0,78,-10,-2385,2385,10
79,0,79,-2,-2387,2387,2
80,0,80,-16,-2403,2403,16
81,0,81,-2,-2405,2405,2
82,0,82,-5,-2410,2410,5
83,0,83,-6,-2416,2416,6
84,0,84,-8,-2424,2424,8
85,0,85,-3,-2427,2427,3
86,0,86,-4,-2431,2431,4
87,0,87,-38,-2469,2469,38
88,0,88,-14,-2483,2483,14
89,0,89,0,-2483,2483,0
90,0,90,-7,-2490,2490,7
91,0,91,-3,-2493,2493,3
92,0,92,-31,-2524,2524,31
93,0,93,-8,-2532,2532,8
94,0,94,-4,-2536,2536,4
95,0,95,-5,-2541,2541,5
96,0,96,-38,-2579,2579,38
97,0,97,-1,-2580,2580,1
98,0,98,-3,-2583,2583,3
99,0,99,-16,-2599,2599,16
