,trial,episode,reward,total_reward,total_steps,steps
0,0,0,-197,-197,197,197
1,0,1,-11,-208,208,11
2,0,2,-25,-233,233,25
3,0,3,-314,-547,547,314
4,0,4,-133,-680,680,133
5,0,5,-8,-688,688,8
6,0,6,-74,-762,762,74
7,0,7,-44,-806,806,44
8,0,8,-83,-889,889,83
9,0,9,-61,-950,950,61
10,0,10,-85,-1035,1035,85
11,0,11,-52,-1087,1087,52
12,0,12,-73,-1160,1160,73
13,0,13,-22,-1182,1182,22
14,0,14,-32,-1214,1214,32
15,0,15,-3,-1217,1217,3
16,0,16,-10,-1227,1227,10
17,0,17,-22,-1249,1249,22
18,0,18,-24,-1273,1273,24
19,0,19,0,-1273,1273,0
20,0,20,-44,-1317,1317,44
21,0,21,-2,-1319,1319,2
22,0,22,-13,-1332,1332,13
23,0,23,-50,-1382,1382,50
24,0,24,-25,-1407,1407,25
25,0,25,-2,-1409,1409,2
26,0,26,-25,-1434,1434,25
27,0,27,-49,-1483,1483,49
28,0,28,-12,-1495,1495,12
29,0,29,-6,-1501,1501,6
30,0,30,-37,-1538,1538,37
31,0,31,-9,-1547,1547,9
32,0,32,-13,-1560,1560,13
33,0,33,-27,-1587,1587,27
34,0,34,-3,-1590,1590,3
35,0,35,-7,-1597,1597,7
36,0,36,-4,-1601,1601,4
37,0,37,-9,-1610,1610,9
38,0,38,-12,-1622,1622,12
39,0,39,-14,-1636,1636,14
40,0,40,-4,-1640,1640,4
41,0,41,-39,-1679,1679,39
42,0,42,-5,-1684,1684,5
43,0,43,-7,-1691,1691,7
44,0,44,-9,-1700,1700,9
45,0,45,0,-1700,1700,0
46,0,46,-11,-1711,1711,11
47,0,47,-7,-1718,1718,7
48,0,48,0,-1718,1718,0
49,0,49,-4,-1722,1722,4
50,0,50,-8,-1730,1730,8
51,0,51,-5,-1735,1735,5
52,0,52,-9,-1744,1744,9
53,0,53,-15,-1759,1759,15
54,0,54,-3,-1762,1762,3
55,0,55,-4,-1766,1766,4
56,0,56,-12,-1778,1778,12
57,0,57,-16,-1794,1794,16
58,0,58,-3,-1797,1797,3
59,0,59,-5,-1802,1802,5
60,0,60,-7,-1809,1809,7
61,0,61,-4,-1813,1813,4
62,0,62,-10,-1823,1823,10
63,0,63,-8,-1831,1831,8
64,0,64,-8,-1839,1839,8
65,0,65,-7,-1846,1846,7
66,0,66,-13,-1859,1859,13
67,0,67,-3,-1862,1862,3
68,0,68,-3,-1865,1865,3
69,0,69,-1,-1866,1866,1
70,0,70,-8,-1874,1874,8
71,0,71,-20,-1894,1894,20
72,0,72,-12,-1906,1906,12
73,0,73,-6,-1912,1912,6
74,0,74,-3,-1915,1915,3
75,0,75,-10,-1925,1925,10
76,0,76,-10,-1935,1935,10
77,0,77,-3,-1938,1938,3
78,0,78,-1,-1939,1939,1
79,0,79,-14,-1953,1953,14
80,0,80,-3,-1956,1956,3
81,0,81,-12,-1968,1968,12
82,0,82,-8,-1976,1976,8
83,0,83,-2,-1978,1978,2
84,0,84,-14,-1992,1992,14
85,0,85,-4,-1996,1996,4
86,0,86,-10,-2006,2006,10
87,0,87,-5,-2011,2011,5
88,0,88,-1,-2012,2012,1
89,0,89,-16,-2028,2028,16
90,0,90,-3,-2031,2031,3
91,0,91,-6,-2037,2037,6
92,0,92,-10,-2047,2047,10
93,0,93,-5,-2052,2052,5
94,0,94,-1,-2053,2053,1
95,0,95,-5,-2058,2058,5
96,0,96,-11,-2069,2069,11
97,0,97,-6,-2075,2075,6
98,0,98,-15,-2090,2090,15
99,0,99,-6,-2096,2096,6
