,trial,episode,reward,total_reward,total_steps,steps
0,0,0,-40,-40,40,40
1,0,1,-73,-113,113,73
2,0,2,-2,-115,115,2
3,0,3,-101,-216,216,101
4,0,4,-22,-238,238,22
5,0,5,-238,-476,476,238
6,0,6,0,-476,476,0
7,0,7,-7,-483,483,7
8,0,8,-114,-597,597,114
9,0,9,-41,-638,638,41
10,0,10,-23,-661,661,23
11,0,11,-102,-763,763,102
12,0,12,-7,-770,770,7
13,0,13,-10,-780,780,10
14,0,14,-31,-811,811,31
15,0,15,-41,-852,852,41
16,0,16,-25,-877,877,25
17,0,17,-32,-909,909,32
18,0,18,-93,-1002,1002,93
19,0,19,-31,-1033,1033,31
20,0,20,-11,-1044,1044,11
21,0,21,-8,-1052,1052,8
22,0,22,-18,-1070,1070,18
23,0,23,-47,-1117,1117,47
24,0,24,-31,-1148,1148,31
25,0,25,-14,-1162,1162,14
26,0,26,-16,-1178,1178,16
27,0,27,-28,-1206,1206,28
28,0,28,-4,-1210,1210,4
29,0,29,-30,-1240,1240,30
30,0,30,-30,-1270,1270,30
31,0,31,-9,-1279,1279,9
32,0,32,-8,-1287,1287,8
33,0,33,-23,-1310,1310,23
34,0,34,-1,-1311,1311,1
35,0,35,-15,-1326,1326,15
36,0,36,-31,-1357,1357,31
37,0,37,-10,-1367,1367,10
38,0,38,-3,-1370,1370,3
39,0,39,-18,-1388,1388,18
40,0,40,-4,-1392,1392,4
41,0,41,-10,-1402,1402,10
42,0,42,-10,-1412,1412,10
43,0,43,-10,-1422,1422,10
44,0,44,-8,-1430,1430,8
45,0,45,-20,-1450,1450,20
46,0,46,-14,-1464,1464,14
47,0,47,-11,-1475,1475,11
48,0,48,-8,-1483,1483,8
49,0,49,-9,-1492,1492,9
50,0,50,-38,-1530,1530,38
51,0,51,-4,-1534,1534,4
52,0,52,-10,-1544,1544,10
53,0,53,-13,-1557,1557,13
54,0,54,-7,-1564,1564,7
55,0,55,-1,-1565,1565,1
56,0,56,-9,-1574,1574,9
57,0,57,-5,-1579,1579,5
58,0,58,-14,-1593,1593,14
59,0,59,-18,-1611,1611,18
60,0,60,-32,-1643,1643,32
61,0,61,-11,-1654,1654,11
62,0,62,-4,-1658,1658,4
63,0,63,-7,-1665,1665,7
64,0,64,-24,-1689,1689,24
65,0,65,-11,-1700,1700,11
66,0,66,-13,-1713,1713,13
67,0,67,-12,-1725,1725,12
68,0,68,-25,-1750,1750,25
69,0,69,-12,-1762,1762,12
70,0,70,-7,-1769,1769,7
71,0,71,-8,-1777,1777,8
72,0,72,-7,-1784,1784,7
73,0,73,-27,-1811,1811,27
74,0,74,-13,-1824,1824,13
75,0,75,-18,-1842,1842,18
76,0,76,-6,-1848,1848,6
77,0,77,-4,-1852,1852,4
78,0,78,-13,-1865,1865,13
79,0,79,-15,-1880,1880,15
80,0,80,-6,-1886,1886,6
81,0,81,-30,-1916,1916,30
82,0,82,-24,-1940,1940,24
83,0,83,-12,-1952,1952,12
84,0,84,-15,-1967,1967,15
85,0,85,-8,-1975,1975,8
86,0,86,-4,-1979,1979,4
87,0,87,-12,-1991,1991,12
88,0,88,-13,-2004,2004,13
89,0,89,-19,-2023,2023,19
90,0,90,-9,-2032,2032,9
91,0,91,-8,-2040,2040,8
92,0,92,-7,-2047,2047,7
93,0,93,-9,-2056,2056,9
94,0,94,-6,-2062,2062,6
95,0,95,-17,-2079,2079,17
96,0,96,-11,-2090,2090,11
97,0,97,-5,-2095,2095,5
98,0,98,-9,-2104,2104,9
99,0,99,-4,-2108,2108,4
