,trial,episode,reward,total_reward,total_steps,steps
0,0,0,-121,-121,121,121
1,0,1,-6,-127,127,6
2,0,2,-51,-178,178,51
3,0,3,-12,-190,190,12
4,0,4,-10,-200,200,10
5,0,5,0,-200,200,0
6,0,6,-64,-264,264,64
7,0,7,-81,-345,345,81
8,0,8,-74,-419,419,74
9,0,9,-54,-473,473,54
10,0,10,-67,-540,540,67
11,0,11,-93,-633,633,93
12,0,12,-48,-681,681,48
13,0,13,-16,-697,697,16
14,0,14,-13,-710,710,13
15,0,15,-25,-735,735,25
16,0,16,-27,-762,762,27
17,0,17,-9,-771,771,9
18,0,18,-76,-847,847,76
19,0,19,-109,-956,956,109
20,0,20,-20,-976,976,20
21,0,21,-12,-988,988,12
22,0,22,-39,-1027,1027,39
23,0,23,-42,-1069,1069,42
24,0,24,-2,-1071,1071,2
25,0,25,-1,-1072,1072,1
26,0,26,-11,-1083,1083,11
27,0,27,-18,-1101,1101,18
28,0,28,-12,-1113,1113,12
29,0,29,-1,-1114,1114,1
30,0,30,-4,-1118,1118,4
31,0,31,-20,-1138,1138,20
32,0,32,-7,-1145,1145,7
33,0,33,-8,-1153,1153,8
34,0,34,-28,-1181,1181,28
35,0,35,-1,-1182,1182,1
36,0,36,-19,-1201,1201,19
37,0,37,0,-1201,1201,0
38,0,38,-20,-1221,1221,20
39,0,39,-39,-1260,1260,39
40,0,40,-21,-1281,1281,21
41,0,41,-15,-1296,1296,15
42,0,42,-3,-1299,1299,3
43,0,43,-48,-1347,1347,48
44,0,44,-27,-1374,1374,27
45,0,45,-6,-1380,1380,6
46,0,46,-18,-1398,1398,18
47,0,47,-26,-1424,1424,26
48,0,48,-5,-1429,1429,5
49,0,49,-11,-1440,1440,11
50,0,50,-17,-1457,1457,17
51,0,51,-20,-1477,1477,20
52,0,52,-2,-1479,1479,2
53,0,53,-2,-1481,1481,2
54,0,54,-68,-1549,1549,68
55,0,55,-9,-1558,1558,9
56,0,56,-4,-1562,1562,4
57,0,57,-17,-1579,1579,17
58,0,58,-3,-1582,1582,3
59,0,59,-4,-1586,1586,4
60,0,60,-24,-1610,1610,24
61,0,61,-6,-1616,1616,6
62,0,62,-15,-1631,1631,15
63,0,63,-46,-1677,1677,46
64,0,64,0,-1677,1677,0
65,0,65,-20,-1697,1697,20
66,0,66,-1,-1698,1698,1
67,0,67,0,-1698,1698,0
68,0,68,-6,-1704,1704,6
69,0,69,0,-1704,1704,0
70,0,70,-3,-1707,1707,3
71,0,71,-1,-1708,1708,1
72,0,72,-12,-1720,1720,12
73,0,73,-26,-1746,1746,26
74,0,74,-4,-1750,1750,4
75,0,75,-15,-1765,1765,15
76,0,76,-6,-1771,1771,6
77,0,77,-6,-1777,1777,6
78,0,78,-4,-1781,1781,4
79,0,79,-5,-1786,1786,5
80,0,80,-2,-1788,1788,2
81,0,81,-4,-1792,1792,4
82,0,82,-10,-1802,1802,10
83,0,83,-7,-1809,1809,7
84,0,84,-13,-1822,1822,13
85,0,85,-2,-1824,1824,2
86,0,86,-2,-1826,1826,2
87,0,87,-2,-1828,1828,2
88,0,88,-13,-1841,1841,13
89,0,89,-10,-1851,1851,10
90,0,90,-2,-1853,1853,2
91,0,91,-7,-1860,1860,7
92,0,92,0,-1860,1860,0
93,0,93,-4,-1864,1864,4
94,0,94,-7,-1871,1871,7
95,0,95,-3,-1874,1874,3
96,0,96,-4,-1878,1878,4
97,0,97,-10,-1888,1888,10
98,0,98,-14,-1902,1902,14
99,0,99,-2,-1904,1904,2
