,trial,episode,reward,total_reward,total_steps,steps
0,0,0,-169,-169,169,169
1,0,1,-14,-183,183,14
2,0,2,-37,-220,220,37
3,0,3,-109,-329,329,109
4,0,4,-22,-351,351,22
5,0,5,-93,-444,444,93
6,0,6,-47,-491,491,47
7,0,7,-154,-645,645,154
8,0,8,-170,-815,815,170
9,0,9,-81,-896,896,81
10,0,10,-63,-959,959,63
11,0,11,-29,-988,988,29
12,0,12,-19,-1007,1007,19
13,0,13,-3,-1010,1010,3
14,0,14,-20,-1030,1030,20
15,0,15,-28,-1058,1058,28
16,0,16,-34,-1092,1092,34
17,0,17,-45,-1137,1137,45
18,0,18,-52,-1189,1189,52
19,0,19,-5,-1194,1194,5
20,0,20,-95,-1289,1289,95
21,0,21,-69,-1358,1358,69
22,0,22,-8,-1366,1366,8
23,0,23,-10,-1376,1376,10
24,0,24,-63,-1439,1439,63
25,0,25,-84,-1523,1523,84
26,0,26,-8,-1531,1531,8
27,0,27,-43,-1574,1574,43
28,0,28,-98,-1672,1672,98
29,0,29,-23,-1695,1695,23
30,0,30,-8,-1703,1703,8
31,0,31,-18,-1721,1721,18
32,0,32,-12,-1733,1733,12
33,0,33,-9,-1742,1742,9
34,0,34,-42,-1784,1784,42
35,0,35,-29,-1813,1813,29
36,0,36,-71,-1884,1884,71
37,0,37,-16,-1900,1900,16
38,0,38,0,-1900,1900,0
39,0,39,-98,-1998,1998,98
40,0,40,-81,-2079,2079,81
41,0,41,-24,-2103,2103,24
42,0,42,-29,-2132,2132,29
43,0,43,-60,-2192,2192,60
44,0,44,-6,-2198,2198,6
45,0,45,-5,-2203,2203,5
46,0,46,-2,-2205,2205,2
47,0,47,-26,-2231,2231,26
48,0,48,-31,-2262,2262,31
49,0,49,-6,-2268,2268,6
50,0,50,-23,-2291,2291,23
51,0,51,-6,-2297,2297,6
52,0,52,-12,-2309,2309,12
53,0,53,-30,-2339,2339,30
54,0,54,0,-2339,2339,0
55,0,55,-4,-2343,2343,4
56,0,56,-59,-2402,2402,59
57,0,57,-22,-2424,2424,22
58,0,58,-41,-2465,2465,41
59,0,59,-116,-2581,2581,116
60,0,60,-4,-2585,2585,4
61,0,61,-53,-2638,2638,53
62,0,62,-82,-2720,2720,82
63,0,63,-11,-2731,2731,11
64,0,64,-50,-2781,2781,50
65,0,65,-3,-2784,2784,3
66,0,66,-23,-2807,2807,23
67,0,67,-13,-2820,2820,13
68,0,68,-1,-2821,2821,1
69,0,69,-21,-2842,2842,21
70,0,70,-49,-2891,2891,49
71,0,71,-20,-2911,2911,20
72,0,72,-30,-2941,2941,30
73,0,73,-33,-2974,2974,33
74,0,74,-11,-2985,2985,11
75,0,75,-4,-2989,2989,4
76,0,76,-26,-3015,3015,26
77,0,77,-70,-3085,3085,70
78,0,78,-30,-3115,3115,30
79,0,79,-19,-3134,3134,19
80,0,80,-34,-3168,3168,34
81,0,81,-26,-3194,3194,26
82,0,82,-30,-3224,3224,30
83,0,83,-45,-3269,3269,45
84,0,84,-209,-3478,3478,209
85,0,85,-42,-3520,3520,42
86,0,86,-8,-3528,3528,8
87,0,87,-13,-3541,3541,13
88,0,88,-77,-3618,3618,77
89,0,89,-57,-3675,3675,57
90,0,90,-14,-3689,3689,14
91,0,91,-8,-3697,3697,8
92,0,92,-52,-3749,3749,52
93,0,93,-43,-3792,3792,43
94,0,94,-14,-3806,3806,14
95,0,95,-15,-3821,3821,15
96,0,96,-54,-3875,3875,54
97,0,97,-8,-3883,3883,8
98,0,98,0,-3883,3883,0
99,0,99,0,-3883,3883,0
